Rg1,Rg2,Rg3,Erro
0.02,0.14,0.05,0.08846598307291605
0.02,0.14,0.06,0.08861920674641866
0.02,0.14,0.07,0.08876925150553323
0.02,0.14,0.08,0.088917388916015
0.02,0.14,0.09,0.08906107584635355
0.02,0.14,0.1,0.08920094807942647
0.02,0.14,0.11,0.08933891296386656
0.02,0.14,0.12,0.08947433471679625
0.02,0.14,0.13,0.08960912068684834
0.02,0.14,0.14,0.08973882039387959
0.02,0.14,0.15,0.08986661275227803
0.02,0.14,0.16,0.08999313354492125
0.02,0.14,0.17,0.09011647542317647
0.02,0.14,0.18,0.09023790995279886
0.02,0.14,0.19,0.09035743713378844
0.02,0.14,0.2,0.09047569274902281
0.02,0.15,0.01,0.08762166341145772
0.02,0.15,0.02,0.08779205322265562
0.02,0.15,0.03,0.08795799255371031
0.02,0.15,0.04,0.08811884562174417
0.02,0.15,0.05,0.08827779134114522
0.02,0.15,0.06,0.08843165079752542
0.02,0.15,0.07,0.08858233133951761
0.02,0.15,0.08,0.08873046874999937
0.02,0.15,0.09,0.08887479146321553
0.02,0.15,0.1,0.08901720682779886
0.02,0.15,0.11,0.08915517171223897
0.02,0.15,0.12,0.08929122924804625
0.02,0.15,0.13,0.08942474365234312
0.02,0.15,0.14,0.08955635070800719
0.02,0.15,0.15,0.08968414306640562
0.02,0.15,0.16,0.08981066385904886
0.02,0.15,0.17,0.08993591308593687
0.02,0.15,0.18,0.09005734761555928
0.02,0.15,0.19,0.09017751057942647
0.02,0.15,0.2,0.09029449462890562
0.02,0.16,0.01,0.08743347167968687
0.02,0.16,0.02,0.08760513305664
0.02,0.16,0.03,0.08777107238769469
0.02,0.16,0.04,0.08793319702148375
0.02,0.16,0.05,0.0880927785237624
0.02,0.16,0.06,0.08824727376302022
0.02,0.16,0.07,0.08839986165364522
0.02,0.16,0.08,0.08854672749837178
0.02,0.16,0.09,0.08869232177734312
0.02,0.16,0.1,0.08883410135904886
0.02,0.16,0.11,0.08897333780924417
0.02,0.16,0.12,0.08911003112792906
0.02,0.16,0.13,0.08924481709798116
0.02,0.16,0.14,0.08937578837076761
0.02,0.16,0.15,0.08950548807779886
0.02,0.16,0.16,0.08963200887044209
0.02,0.16,0.17,0.0897559865315749
0.02,0.16,0.18,0.0898786926269525
0.02,0.16,0.19,0.0899994913736973
0.02,0.16,0.2,0.09011774698893167
0.02,0.17,0.01,0.08724973042805928
0.02,0.17,0.02,0.08742202758789
0.02,0.17,0.03,0.0875886027018223
0.02,0.17,0.04,0.08775199890136656
0.02,0.17,0.05,0.08791094462076761
0.02,0.17,0.06,0.08806671142578062
0.02,0.17,0.07,0.08821866353352803
0.02,0.17,0.08,0.088368072509765
0.02,0.17,0.09,0.08851303100585875
0.02,0.17,0.1,0.08865608215331969
0.02,0.17,0.11,0.08879595438639261
0.02,0.17,0.12,0.0889326477050775
0.02,0.17,0.13,0.08906679789225198
0.02,0.17,0.14,0.08919904073079366
0.02,0.17,0.15,0.0893281046549473
0.02,0.17,0.16,0.08945653279622334
0.02,0.17,0.17,0.08958114624023375
0.02,0.17,0.18,0.08970385233561136
0.02,0.17,0.19,0.08982465108235616
0.02,0.17,0.2,0.08994417826334573
0.02,0.18,0.01,0.08706853230794209
0.02,0.18,0.02,0.08724082946777281
0.02,0.18,0.03,0.08740931193033792
0.02,0.18,0.04,0.08757270812988219
0.02,0.18,0.05,0.08773292541503844
0.02,0.18,0.06,0.08788869222005147
0.02,0.18,0.07,0.08804255167643167
0.02,0.18,0.08,0.08819068908691344
0.02,0.18,0.09,0.0883369191487624
0.02,0.18,0.1,0.08847997029622334
0.02,0.18,0.11,0.08861984252929625
0.02,0.18,0.12,0.08875844319661397
0.02,0.18,0.13,0.08889259338378844
0.02,0.18,0.14,0.08902547200520772
0.02,0.18,0.15,0.08915517171223897
0.02,0.18,0.16,0.0892823282877598
0.02,0.18,0.17,0.08940884908040303
0.02,0.18,0.18,0.08953219095865823
0.02,0.18,0.19,0.08965362548828062
0.02,0.18,0.2,0.08977315266927022
0.02,0.19,0.01,0.08689114888509053
0.02,0.19,0.02,0.08706471761067647
0.02,0.19,0.03,0.08723256429036397
0.02,0.19,0.04,0.08739786783854105
0.02,0.19,0.05,0.08755681355794209
0.02,0.19,0.06,0.08771448771158792
0.02,0.19,0.07,0.08786707560221292
0.02,0.19,0.08,0.0880171203613275
0.02,0.19,0.09,0.08816335042317647
0.02,0.19,0.1,0.08830767313639261
0.02,0.19,0.11,0.08844754536946553
0.02,0.19,0.12,0.08858678181966084
0.02,0.19,0.13,0.08872156778971292
0.02,0.19,0.14,0.08885381062825459
0.02,0.19,0.15,0.08898541768391866
0.02,0.19,0.16,0.08911321004231709
0.02,0.19,0.17,0.08923973083496031
0.02,0.19,0.18,0.08936307271321553
0.02,0.19,0.19,0.08948450724283792
0.02,0.19,0.2,0.08960530598958272
0.02,0.2,0.01,0.08671694437662698
0.02,0.2,0.02,0.08688987731933531
0.02,0.2,0.03,0.08705963134765562
0.02,0.2,0.04,0.0872236633300775
0.02,0.2,0.05,0.08738515218098897
0.02,0.2,0.06,0.0875434621175124
0.02,0.2,0.07,0.0876960500081374
0.02,0.2,0.08,0.08784673055012959
0.02,0.2,0.09,0.08799296061197855
0.02,0.2,0.1,0.0881379191080723
0.02,0.2,0.11,0.08827842712402281
0.02,0.2,0.12,0.08841702779134053
0.02,0.2,0.13,0.08855372111002542
0.02,0.2,0.14,0.08868596394856709
0.02,0.2,0.15,0.08881757100423116
0.02,0.2,0.16,0.08894536336262959
0.02,0.2,0.17,0.08907251993815042
0.02,0.2,0.18,0.08919649759928323
0.02,0.2,0.19,0.08931856791178323
0.02,0.2,0.2,0.08943936665852803
0.03,0.01,0.01,0.08971402486165303
0.03,0.01,0.02,0.08987042744954366
0.03,0.01,0.03,0.09002301534016866
0.03,0.01,0.04,0.09016924540201761
0.03,0.01,0.05,0.09031293233235616
0.03,0.01,0.06,0.09045280456542906
0.03,0.01,0.07,0.09058949788411397
0.03,0.01,0.08,0.09072428385416605
0.03,0.01,0.09,0.0908539835611973
0.03,0.01,0.1,0.09098304748535094
0.03,0.01,0.11,0.09110893249511656
0.03,0.01,0.12,0.09123291015624937
0.03,0.01,0.13,0.09135434468587178
0.03,0.01,0.14,0.09147387186686136
0.03,0.01,0.15,0.09159085591634053
0.03,0.01,0.16,0.09170593261718687
0.03,0.01,0.17,0.09181973775227803
0.03,0.01,0.18,0.09193099975585875
0.03,0.01,0.19,0.09204162597656187
0.03,0.01,0.2,0.09215034484863219
0.03,0.02,0.01,0.08944826761881448
0.03,0.02,0.02,0.08960530598958272
0.03,0.02,0.03,0.08975789388020772
0.03,0.02,0.04,0.08990603129068948
0.03,0.02,0.05,0.09005162556966084
0.03,0.02,0.06,0.09019149780273375
0.03,0.02,0.07,0.09032946268717386
0.03,0.02,0.08,0.09046424865722594
0.03,0.02,0.09,0.09059649149576761
0.03,0.02,0.1,0.09072619120279886
0.03,0.02,0.11,0.0908539835611973
0.03,0.02,0.12,0.09097923278808531
0.03,0.02,0.13,0.09110193888346292
0.03,0.02,0.14,0.09122210184733011
0.03,0.02,0.15,0.09134035746256448
0.03,0.02,0.16,0.09145670572916605
0.03,0.02,0.17,0.09157241821289
0.03,0.02,0.18,0.09168495178222594
0.03,0.02,0.19,0.09179430643717386
0.03,0.02,0.2,0.09190429687499937
0.03,0.03,0.01,0.08918886820475198
0.03,0.03,0.02,0.08934717814127542
0.03,0.03,0.03,0.08950167338053323
0.03,0.03,0.04,0.08965044657389261
0.03,0.03,0.05,0.08979604085286397
0.03,0.03,0.06,0.0899384562174473
0.03,0.03,0.07,0.09007769266764261
0.03,0.03,0.08,0.0902131144205723
0.03,0.03,0.09,0.09034726460774678
0.03,0.03,0.1,0.09047760009765562
0.03,0.03,0.11,0.09060666402180928
0.03,0.03,0.12,0.0907325490315749
0.03,0.03,0.13,0.09085652669270772
0.03,0.03,0.14,0.09097796122233011
0.03,0.03,0.15,0.0910981241861973
0.03,0.03,0.16,0.09121510823567647
0.03,0.03,0.17,0.09133018493652281
0.03,0.03,0.18,0.09144462585449156
0.03,0.03,0.19,0.0915558878580723
0.03,0.03,0.2,0.09166651407877542
0.03,0.04,0.01,0.08893836975097594
0.03,0.04,0.02,0.08909731547037698
0.03,0.04,0.03,0.08925308227539
0.03,0.04,0.04,0.08940249125162698
0.03,0.04,0.05,0.08954935709635355
0.03,0.04,0.06,0.08969240824381448
0.03,0.04,0.07,0.089832916259765
0.03,0.04,0.08,0.08997151692708272
0.03,0.04,0.09,0.09010439554850198
0.03,0.04,0.1,0.09023727416992125
0.03,0.04,0.11,0.0903669738769525
0.03,0.04,0.12,0.09049413045247334
0.03,0.04,0.13,0.09061874389648375
0.03,0.04,0.14,0.09074144999186136
0.03,0.04,0.15,0.09086097717285094
0.03,0.04,0.16,0.09098050435384053
0.03,0.04,0.17,0.09109621683756448
0.03,0.04,0.18,0.09121129353841084
0.03,0.04,0.19,0.09132319132486917
0.03,0.04,0.2,0.0914344533284499
0.03,0.05,0.01,0.08869486490885355
0.03,0.05,0.02,0.08885444641113219
0.03,0.05,0.03,0.08901084899902281
0.03,0.05,0.04,0.08916216532389261
0.03,0.05,0.05,0.08930966695149678
0.03,0.05,0.06,0.08945398966471292
0.03,0.05,0.07,0.08959576924641866
0.03,0.05,0.08,0.08973373413085875
0.03,0.05,0.09,0.08986915588378844
0.03,0.05,0.1,0.09000203450520772
0.03,0.05,0.11,0.09013300577799417
0.03,0.05,0.12,0.09026079813639261
0.03,0.05,0.13,0.09038604736328062
0.03,0.05,0.14,0.09051002502441344
0.03,0.05,0.15,0.09063145955403584
0.03,0.05,0.16,0.09075035095214781
0.03,0.05,0.17,0.09086797078450459
0.03,0.05,0.18,0.09098368326822855
0.03,0.05,0.19,0.09109621683756448
0.03,0.05,0.2,0.09120875040690042
0.03,0.06,0.01,0.08845644632975198
0.03,0.06,0.02,0.08861729939778584
0.03,0.06,0.03,0.08877433776855406
0.03,0.06,0.04,0.08892756144205667
0.03,0.06,0.05,0.08907569885253844
0.03,0.06,0.06,0.0892212931315098
0.03,0.06,0.07,0.08936370849609312
0.03,0.06,0.08,0.08950358072916605
0.03,0.06,0.09,0.08964027404785094
0.03,0.06,0.1,0.08977378845214781
0.03,0.06,0.11,0.08990539550781187
0.03,0.06,0.12,0.09003445943196553
0.03,0.06,0.13,0.09016098022460875
0.03,0.06,0.14,0.09028559366861917
0.03,0.06,0.15,0.09040702819824156
0.03,0.06,0.16,0.09052846272786397
0.03,0.06,0.17,0.09064544677734312
0.03,0.06,0.18,0.09076179504394469
0.03,0.06,0.19,0.09087560017903584
0.03,0.06,0.2,0.09098813374837178
0.03,0.07,0.01,0.08822629292805928
0.03,0.07,0.02,0.08838778177897073
0.03,0.07,0.03,0.08854545593261656
0.03,0.07,0.04,0.08869867960611917
0.03,0.07,0.05,0.08884872436523375
0.03,0.07,0.06,0.08899431864420511
0.03,0.07,0.07,0.08913800557454366
0.03,0.07,0.08,0.08927914937337178
0.03,0.07,0.09,0.08941647847493428
0.03,0.07,0.1,0.08955126444498636
0.03,0.07,0.11,0.08968350728352803
0.03,0.07,0.12,0.08981320699055928
0.03,0.07,0.13,0.08994163513183531
0.03,0.07,0.14,0.09006624857584573
0.03,0.07,0.15,0.09018831888834573
0.03,0.07,0.16,0.09031038920084573
0.03,0.07,0.17,0.09042864481608011
0.03,0.07,0.18,0.09054499308268167
0.03,0.07,0.19,0.09066070556640562
0.03,0.07,0.2,0.09077260335286397
0.03,0.08,0.01,0.08799931844075459
0.03,0.08,0.02,0.08816335042317647
0.03,0.08,0.03,0.0883222961425775
0.03,0.08,0.04,0.08847615559895772
0.03,0.08,0.05,0.0886268361409499
0.03,0.08,0.06,0.08877370198567647
0.03,0.08,0.07,0.08891802469889261
0.03,0.08,0.08,0.08906044006347594
0.03,0.08,0.09,0.08919840494791605
0.03,0.08,0.1,0.08933382670084573
0.03,0.08,0.11,0.08946734110514261
0.03,0.08,0.12,0.08959831237792906
0.03,0.08,0.13,0.08972674051920511
0.03,0.08,0.14,0.08985135396321553
0.03,0.08,0.15,0.08997596740722594
0.03,0.08,0.16,0.09009676615397073
0.03,0.08,0.17,0.09021692911783792
0.03,0.08,0.18,0.09033391316731709
0.03,0.08,0.19,0.09044962565104105
0.03,0.08,0.2,0.09056343078613219
0.03,0.09,0.01,0.08777997334798116
0.03,0.09,0.02,0.08794464111328062
0.03,0.09,0.03,0.08810358683268167
0.03,0.09,0.04,0.08825871785481709
0.03,0.09,0.05,0.08841003417968687
0.03,0.09,0.06,0.08855880737304625
0.03,0.09,0.07,0.08870376586914
0.03,0.09,0.08,0.08884618123372334
0.03,0.09,0.09,0.08898478190104105
0.03,0.09,0.1,0.08912211100260355
0.03,0.09,0.11,0.08925626118977803
0.03,0.09,0.12,0.08938723246256448
0.03,0.09,0.13,0.08951566060384053
0.03,0.09,0.14,0.08964281717936136
0.03,0.09,0.15,0.08976679484049417
0.03,0.09,0.16,0.08988950093587178
0.03,0.09,0.17,0.09000902811686136
0.03,0.09,0.18,0.09012791951497334
0.03,0.09,0.19,0.0902442677815749
0.03,0.09,0.2,0.09035870869954366
0.03,0.1,0.01,0.08756507873535094
0.03,0.1,0.02,0.08773038228352803
0.03,0.1,0.03,0.08788996378580667
0.03,0.1,0.04,0.0880463663736973
0.03,0.1,0.05,0.08819831848144469
0.03,0.1,0.06,0.08834836324055928
0.03,0.1,0.07,0.08849459330240823
0.03,0.1,0.08,0.08863700866699156
0.03,0.1,0.09,0.08877815246581969
0.03,0.1,0.1,0.08891421000162698
0.03,0.1,0.11,0.08904899597167906
0.03,0.1,0.12,0.08918187459309834
0.03,0.1,0.13,0.08931093851725198
0.03,0.1,0.14,0.08943873087565042
0.03,0.1,0.15,0.08956270853678323
0.03,0.1,0.16,0.08968668619791605
0.03,0.1,0.17,0.08980684916178323
0.03,0.1,0.18,0.08992574055989522
0.03,0.1,0.19,0.09004272460937437
0.03,0.1,0.2,0.09015780131022073
0.03,0.11,0.01,0.08735590616861917
0.03,0.11,0.02,0.08751993815104105
0.03,0.11,0.03,0.0876814270019525
0.03,0.11,0.04,0.08783846537272073
0.03,0.11,0.05,0.08799232482910094
0.03,0.11,0.06,0.08814173380533792
0.03,0.11,0.07,0.08828923543294209
0.03,0.11,0.08,0.08843292236328062
0.03,0.11,0.09,0.08857343037923116
0.03,0.11,0.1,0.08871203104654886
0.03,0.11,0.11,0.08884681701660094
0.03,0.11,0.12,0.08897969563802022
0.03,0.11,0.13,0.08911003112792906
0.03,0.11,0.14,0.0892378234863275
0.03,0.11,0.15,0.08936370849609312
0.03,0.11,0.16,0.08948768615722594
0.03,0.11,0.17,0.08960848490397073
0.03,0.11,0.18,0.08972864786783792
0.03,0.11,0.19,0.08984563191731709
0.03,0.11,0.2,0.08996134440104105
0.03,0.12,0.01,0.08714927673339781
0.03,0.12,0.02,0.0873145802815749
0.03,0.12,0.03,0.08747797648111917
0.03,0.12,0.04,0.0876350148518874
0.03,0.12,0.05,0.08778887430826761
0.03,0.12,0.06,0.08794146219889261
0.03,0.12,0.07,0.08808832804361917
0.03,0.12,0.08,0.08823328653971292
0.03,0.12,0.09,0.08837379455566344
0.03,0.12,0.1,0.08851303100585875
0.03,0.12,0.11,0.08864908854166605
0.03,0.12,0.12,0.08878196716308531
0.03,0.12,0.13,0.08891357421874937
0.03,0.12,0.14,0.08904136657714781
0.03,0.12,0.15,0.08916852315266866
0.03,0.12,0.16,0.08929250081380147
0.03,0.12,0.17,0.08941393534342386
0.03,0.12,0.18,0.08953473409016866
0.03,0.12,0.19,0.08965235392252542
0.03,0.12,0.2,0.08976806640624937
0.03,0.13,0.01,0.0869483693440749
0.03,0.13,0.02,0.08711430867512959
0.03,0.13,0.03,0.08727770487467386
0.03,0.13,0.04,0.0874366505940749
0.03,0.13,0.05,0.08759178161621031
0.03,0.13,0.06,0.08774373372395772
0.03,0.13,0.07,0.08789187113443948
0.03,0.13,0.08,0.08803746541341084
0.03,0.13,0.09,0.08817924499511656
0.03,0.13,0.1,0.08831848144531187
0.03,0.13,0.11,0.08845453898111917
0.03,0.13,0.12,0.08858868916829366
0.03,0.13,0.13,0.08872029622395772
0.03,0.13,0.14,0.08885063171386656
0.03,0.13,0.15,0.08897651672363219
0.03,0.13,0.16,0.08910113016764261
0.03,0.13,0.17,0.08922320048014261
0.03,0.13,0.18,0.089344635009765
0.03,0.13,0.19,0.08946225484212178
0.03,0.13,0.2,0.08957860310872334
0.03,0.14,0.01,0.08675064086914
0.03,0.14,0.02,0.0869184875488275
0.03,0.14,0.03,0.08708188374837178
0.03,0.14,0.04,0.08724146525065042
0.03,0.14,0.05,0.08739723205566344
0.03,0.14,0.06,0.08754918416341084
0.03,0.14,0.07,0.08769859313964781
0.03,0.14,0.08,0.08784545898437437
0.03,0.14,0.09,0.08798723856608011
0.03,0.14,0.1,0.08812774658203062
0.03,0.14,0.11,0.08826443990071553
0.03,0.14,0.12,0.08840049743652281
0.03,0.14,0.13,0.08853146870930928
0.03,0.14,0.14,0.08866116841634053
0.03,0.14,0.15,0.08878896077473897
0.03,0.14,0.16,0.08891357421874937
0.03,0.14,0.17,0.08903691609700459
0.03,0.14,0.18,0.08915707906087178
0.03,0.14,0.19,0.08927724202473897
0.03,0.14,0.2,0.08939422607421812
0.03,0.15,0.01,0.08655736287434834
0.03,0.15,0.02,0.08672648111979105
0.03,0.15,0.03,0.08689051310221292
0.03,0.15,0.04,0.08705009460449156
0.03,0.15,0.05,0.0872071329752598
0.03,0.15,0.06,0.0873603566487624
0.03,0.15,0.07,0.08750976562499937
0.03,0.15,0.08,0.08765599568684834
0.03,0.15,0.09,0.08779968261718687
0.03,0.15,0.1,0.0879401906331374
0.03,0.15,0.11,0.0880781555175775
0.03,0.15,0.12,0.08821357727050719
0.03,0.15,0.13,0.08834518432617125
0.03,0.15,0.14,0.08847615559895772
0.03,0.15,0.15,0.08860458374023375
0.03,0.15,0.16,0.08873046874999937
0.03,0.15,0.17,0.08885317484537698
0.03,0.15,0.18,0.08897524515787698
0.03,0.15,0.19,0.08909413655598897
0.03,0.15,0.2,0.08921175638834573
0.03,0.16,0.01,0.0863678995768223
0.03,0.16,0.02,0.08653765360514261
0.03,0.16,0.03,0.08670168558756448
0.03,0.16,0.04,0.08686317443847594
0.03,0.16,0.05,0.08702021280924417
0.03,0.16,0.06,0.08717407226562437
0.03,0.16,0.07,0.08732348124186136
0.03,0.16,0.08,0.08747161865234312
0.03,0.16,0.09,0.08761594136555928
0.03,0.16,0.1,0.08775581359863219
0.03,0.16,0.11,0.08789568583170511
0.03,0.16,0.12,0.08803047180175719
0.03,0.16,0.13,0.08816398620605406
0.03,0.16,0.14,0.08829495747884053
0.03,0.16,0.15,0.08842211405436136
0.03,0.16,0.16,0.08854927062988219
0.03,0.16,0.17,0.08867388407389261
0.03,0.16,0.18,0.0887946828206374
0.03,0.16,0.19,0.08891484578450459
0.03,0.16,0.2,0.08903373718261656
0.03,0.17,0.01,0.08618161519368428
0.03,0.17,0.02,0.08635200500488219
0.03,0.17,0.03,0.08651730855305928
0.03,0.17,0.04,0.08667879740397073
0.03,0.17,0.05,0.08683647155761656
0.03,0.17,0.06,0.08699096679687437
0.03,0.17,0.07,0.08714101155598897
0.03,0.17,0.08,0.08728914896647073
0.03,0.17,0.09,0.08743474324544209
0.03,0.17,0.1,0.08757588704427022
0.03,0.17,0.11,0.08771448771158792
0.03,0.17,0.12,0.08785118103027281
0.03,0.17,0.13,0.08798405965169209
0.03,0.17,0.14,0.08811630249023375
0.03,0.17,0.15,0.0882453664143874
0.03,0.17,0.16,0.08837188720703062
0.03,0.17,0.17,0.08849650065104105
0.03,0.17,0.18,0.08861857096354105
0.03,0.17,0.19,0.08874000549316344
0.03,0.17,0.2,0.08885762532552022
0.03,0.18,0.01,0.08599850972493428
0.03,0.18,0.02,0.0861695353190098
0.03,0.18,0.03,0.08633611043294209
0.03,0.18,0.04,0.08649823506673116
0.03,0.18,0.05,0.08665654500325459
0.03,0.18,0.06,0.0868110402425124
0.03,0.18,0.07,0.0869629923502598
0.03,0.18,0.08,0.08711112976074156
0.03,0.18,0.09,0.08725608825683531
0.03,0.18,0.1,0.08739786783854105
0.03,0.18,0.11,0.08753837585449156
0.03,0.18,0.12,0.08767443339029886
0.03,0.18,0.13,0.08780858357747334
0.03,0.18,0.14,0.087940826416015
0.03,0.18,0.15,0.08806989034016866
0.03,0.18,0.16,0.08819768269856709
0.03,0.18,0.17,0.0883216603596999
0.03,0.18,0.18,0.08844500223795511
0.03,0.18,0.19,0.0885651652018223
0.03,0.18,0.2,0.08868469238281187
0.03,0.19,0.01,0.0858198547363275
0.03,0.19,0.02,0.08599088033040303
0.03,0.19,0.03,0.08615809122721292
0.03,0.19,0.04,0.08632085164387959
0.03,0.19,0.05,0.08647916158040303
0.03,0.19,0.06,0.08663492838541605
0.03,0.19,0.07,0.08678624471028584
0.03,0.19,0.08,0.08693628946940042
0.03,0.19,0.09,0.08708124796549417
0.03,0.19,0.1,0.0872236633300775
0.03,0.19,0.11,0.08736353556315042
0.03,0.19,0.12,0.08750086466471292
0.03,0.19,0.13,0.08763628641764261
0.03,0.19,0.14,0.08776852925618428
0.03,0.19,0.15,0.08789822896321553
0.03,0.19,0.16,0.08802538553873636
0.03,0.19,0.17,0.08815063476562437
0.03,0.19,0.18,0.08827461242675719
0.03,0.19,0.19,0.08839477539062437
0.03,0.19,0.2,0.08851493835449156
0.03,0.2,0.01,0.08564310709635355
0.03,0.2,0.02,0.08581476847330667
0.03,0.2,0.03,0.08598197937011656
0.03,0.2,0.04,0.08614537556966084
0.03,0.2,0.05,0.08630559285481709
0.03,0.2,0.06,0.08646199544270772
0.03,0.2,0.07,0.08661394755045511
0.03,0.2,0.08,0.08676272074381448
0.03,0.2,0.09,0.08690895080566344
0.03,0.2,0.1,0.08705263773600198
0.03,0.2,0.11,0.0871925099690749
0.03,0.2,0.12,0.087330474853515
0.03,0.2,0.13,0.08746589660644469
0.03,0.2,0.14,0.08759877522786397
0.03,0.2,0.15,0.08772783915201761
0.03,0.2,0.16,0.08785626729329366
0.03,0.2,0.17,0.08798215230305928
0.03,0.2,0.18,0.08810612996419209
0.03,0.2,0.19,0.08822756449381448
0.03,0.2,0.2,0.08834772745768167
0.04,0.01,0.01,0.08871711730956969
0.04,0.01,0.02,0.08887224833170511
0.04,0.01,0.03,0.08902229309081969
0.04,0.01,0.04,0.08916915893554625
0.04,0.01,0.05,0.08931157430012959
0.04,0.01,0.06,0.0894508107503249
0.04,0.01,0.07,0.08958623250325459
0.04,0.01,0.08,0.08971847534179625
0.04,0.01,0.09,0.08984881083170511
0.04,0.01,0.1,0.08997469584147073
0.04,0.01,0.11,0.09009930928548116
0.04,0.01,0.12,0.09022201538085875
0.04,0.01,0.13,0.09034344991048116
0.04,0.01,0.14,0.09046106974283792
0.04,0.01,0.15,0.09057868957519469
0.04,0.01,0.16,0.09069185892740823
0.04,0.01,0.17,0.09080502827962178
0.04,0.01,0.18,0.0909156545003249
0.04,0.01,0.19,0.09102437337239522
0.04,0.01,0.2,0.09113182067871031
0.04,0.02,0.01,0.08844690958658792
0.04,0.02,0.02,0.08860331217447855
0.04,0.02,0.03,0.08875399271647073
0.04,0.02,0.04,0.0889014943440749
0.04,0.02,0.05,0.08904518127441344
0.04,0.02,0.06,0.08918568929036397
0.04,0.02,0.07,0.08932238260904886
0.04,0.02,0.08,0.08945716857910094
0.04,0.02,0.09,0.0895881398518874
0.04,0.02,0.1,0.08971529642740823
0.04,0.02,0.11,0.08984181722005147
0.04,0.02,0.12,0.08996515909830667
0.04,0.02,0.13,0.09008786519368428
0.04,0.02,0.14,0.09020675659179625
0.04,0.02,0.15,0.09032437642415303
0.04,0.02,0.16,0.09043881734212178
0.04,0.02,0.17,0.09055325826009053
0.04,0.02,0.18,0.09066515604654886
0.04,0.02,0.19,0.09077578226725198
0.04,0.02,0.2,0.09088386535644469
0.04,0.03,0.01,0.08818560282389261
0.04,0.03,0.02,0.08834200541178323
0.04,0.03,0.03,0.08849522908528584
0.04,0.03,0.04,0.08864400227864522
0.04,0.03,0.05,0.08878896077473897
0.04,0.03,0.06,0.08892946879068948
0.04,0.03,0.07,0.08906806945800719
0.04,0.03,0.08,0.08920158386230406
0.04,0.03,0.09,0.08933382670084573
0.04,0.03,0.1,0.08946352640787698
0.04,0.03,0.11,0.08959131876627542
0.04,0.03,0.12,0.08971593221028584
0.04,0.03,0.13,0.08983927408854105
0.04,0.03,0.14,0.08995880126953062
0.04,0.03,0.15,0.09007832845052022
0.04,0.03,0.16,0.09019531249999937
0.04,0.03,0.17,0.09030911763509053
0.04,0.03,0.18,0.09042228698730406
0.04,0.03,0.19,0.09053291320800719
0.04,0.03,0.2,0.0906416320800775
0.04,0.04,0.01,0.08793128967285094
0.04,0.04,0.02,0.08809023539225198
0.04,0.04,0.03,0.08824345906575459
0.04,0.04,0.04,0.08839350382486917
0.04,0.04,0.05,0.08853909810384053
0.04,0.04,0.06,0.08868151346842386
0.04,0.04,0.07,0.08882011413574156
0.04,0.04,0.08,0.08895553588867125
0.04,0.04,0.09,0.08908905029296812
0.04,0.04,0.1,0.08921938578287698
0.04,0.04,0.11,0.08934717814127542
0.04,0.04,0.12,0.08947433471679625
0.04,0.04,0.13,0.08959767659505147
0.04,0.04,0.14,0.08971974690755147
0.04,0.04,0.15,0.08983800252278584
0.04,0.04,0.16,0.08995625813802022
0.04,0.04,0.17,0.09007260640462178
0.04,0.04,0.18,0.09018450419108011
0.04,0.04,0.19,0.09029830932617125
0.04,0.04,0.2,0.09040702819824156
0.04,0.05,0.01,0.08768460591634053
0.04,0.05,0.02,0.08784418741861917
0.04,0.05,0.03,0.08799931844075459
0.04,0.05,0.04,0.08814936319986917
0.04,0.05,0.05,0.08829622904459573
0.04,0.05,0.06,0.08843928019205667
0.04,0.05,0.07,0.08857915242512959
0.04,0.05,0.08,0.08871584574381448
0.04,0.05,0.09,0.08884999593098897
0.04,0.05,0.1,0.08898223876953062
0.04,0.05,0.11,0.08911130269368428
0.04,0.05,0.12,0.08923845926920511
0.04,0.05,0.13,0.08936307271321553
0.04,0.05,0.14,0.08948514302571553
0.04,0.05,0.15,0.08960594177246031
0.04,0.05,0.16,0.08972419738769469
0.04,0.05,0.17,0.08984181722005147
0.04,0.05,0.18,0.089954986572265
